date,precio,vol_30d,cum_ret_60d,dist_sma200,drawdown,fg,cluster_km,estado_hmm,estado_hmm_causal
2020-05-01,214.21910095214844,5.244677445156589,16.548577205991037,23.683778475342955,-79.33823697362558,40.0,2,0,0
2020-05-02,215.32537841796875,5.216335432225447,19.70634799358822,24.200892827686804,-79.231534804031,40.0,2,0,0
2020-05-03,210.9331512451172,5.250448297510572,17.649456778868085,21.54502434048311,-79.65517189614881,45.0,2,0,0
2020-05-04,208.17401123046875,5.2722272356072795,14.225654390173586,19.85104319528932,-79.92129521048383,44.0,2,0,0
2020-05-05,206.7743988037109,5.265149312263999,7.334796476638534,18.931748078941823,-80.05628998994982,40.0,0,0,0
2020-05-06,204.0557861328125,4.264479262933898,8.34923208071599,17.26304212868641,-80.31850437940872,42.0,2,0,0
2020-05-07,212.28941345214844,4.264737596475079,28.009004778564297,21.865891482480638,-79.5243583123052,49.0,2,0,0
2020-05-08,212.9915771484375,4.209845813162776,27.69335372908764,22.135511063599168,-79.45663353970573,55.0,2,0,0
2020-05-09,211.60012817382807,4.204307445235775,27.643614084824193,21.20104879421476,-79.59084094160819,56.0,2,0,0
2020-05-10,188.5995635986328,4.485407606525057,19.71187360105709,7.945719643117388,-81.80928090617357,48.0,2,0,0
2020-05-11,185.912841796875,4.499698753062249,60.63453089955542,6.335707734010443,-82.06841937206654,40.0,2,0,0
2020-05-12,189.3125,4.499505042127298,43.90043314880493,8.256079352133083,-81.74051708953698,39.0,2,0,0
2020-05-13,199.1932830810547,4.52019664006704,56.54890165556287,13.84327691872893,-80.78750030612062,41.0,2,0,0
2020-05-14,202.9490966796875,4.523673262164129,56.8868175481436,15.927834298381406,-80.42524628581494,40.0,2,0,0
2020-05-15,195.62266540527344,4.550965208872475,64.9435743898015,11.701511609352245,-81.13189189373753,44.0,2,0,0
2020-05-16,200.6771240234375,4.027498258474793,64.51044741220896,14.553832975221415,-80.64438155627957,41.0,2,0,0
2020-05-17,207.15869140625,4.052049146652292,66.9508462018383,18.177968486089057,-80.01922437511362,40.0,2,0,0
2020-05-18,214.52505493164065,3.788430474271613,51.566348462849255,22.273686277253056,-79.30872723993168,50.0,2,0,0
2020-05-19,213.4511108398437,3.7405928547496203,53.88920581301381,21.559434807656253,-79.41231080568123,50.0,2,0,0
2020-05-20,210.09674072265625,3.6063374632556493,52.25628051025507,19.560038517619848,-79.73584498240042,52.0,2,0,0
2020-05-21,199.88360595703125,3.7476249318550807,54.54589096349833,13.69155868243459,-80.7209175989217,49.0,2,0,0
2020-05-22,207.169189453125,3.6678555065245244,48.792210158018236,17.76580695919843,-80.01821182228426,42.0,2,0,0
2020-05-23,208.69439697265625,3.6647510515851356,46.67482314920643,18.567469692195427,-79.8711032022101,40.0,2,0,0
2020-05-24,202.370346069336,3.702356193827256,45.4934243476033,14.939342291244785,-80.48106767573442,43.0,2,0,0
2020-05-25,205.3197479248047,3.6653060344642476,45.360742108763105,16.557093985160254,-80.19659331310112,41.0,2,0,0
2020-05-26,201.90231323242188,3.6788364620343765,46.8934382212491,14.559539878515793,-80.52621016546526,39.0,2,0,0
2020-05-27,208.86343383789065,3.7276307094544645,52.54479742132563,18.42920461063713,-79.85479933557696,39.0,2,0,0
2020-05-28,219.8404235839844,3.837589226447621,61.925051795832815,24.546136973757626,-78.79605172684998,41.0,2,0,0
2020-05-29,220.6751251220703,3.4468757611936063,56.47531286046275,24.89454017511732,-78.7155434747799,48.0,2,0,0
2020-05-30,242.34559631347656,3.7711561595578686,65.77695499444624,36.944195641929234,-76.62539307065359,48.0,2,0,0
2020-05-31,230.9757080078125,3.857150625267811,59.55759701349023,30.361983822800774,-77.72203635205943,51.0,2,0,0
2020-06-01,246.99176025390625,4.041749198745755,61.77710744468219,39.16187096073634,-76.17726338524197,50.0,2,0,0
2020-06-02,237.21905517578125,4.098654314657327,57.77664599424175,33.44252140055113,-77.11985587841077,56.0,2,0,0
2020-06-03,244.1793212890625,4.108225068492153,58.50929592723208,37.123258547986616,-76.44852746561324,48.0,2,0,0
2020-06-04,244.4263916015625,4.102288447291389,59.76235412686782,37.03380978014516,-76.42469715251306,54.0,2,0,0
2020-06-05,241.22198486328125,4.102226330702927,40.62493990342196,35.00773289847024,-76.73376712980362,53.0,2,0,0
2020-06-06,241.9313201904297,4.052055634507749,43.30402555673216,35.16086500256898,-76.66535064233526,54.0,2,0,0
2020-06-07,245.1672515869141,4.0546328869444475,40.07481573804241,36.70342098592769,-76.3532400630891,54.0,2,0,0
2020-06-08,246.3099060058593,4.048323252838015,41.603547142649774,37.016443076241146,-76.24302928020211,53.0,2,0,0
2020-06-09,244.9114532470703,3.4331482540974636,48.292331730126136,35.880824870334195,-76.37791220790206,52.0,2,0,0
2020-06-10,247.4449462890625,3.4042086466568247,49.45078120806606,36.92928280481284,-76.13355289246311,54.0,2,0,0
2020-06-11,231.70266723632807,3.655670111397453,41.23922185828472,27.903438976870444,-77.65192001209412,52.0,2,0,0
2020-06-12,237.4932098388672,3.573541918193601,46.75609439151701,30.771392842556544,-77.09341323788021,38.0,2,0,0
2020-06-13,238.90884399414065,3.5659031969977733,46.50955387128586,31.225932176506312,-76.95687313796245,38.0,2,0,0
2020-06-14,234.1147003173828,3.512146920288528,47.23738381449669,28.30685125204786,-77.41927569741343,40.0,2,0,0
2020-06-15,229.9289093017578,3.5202363261043415,33.1388953252262,25.743331338825005,-77.82300170344352,37.0,2,0,0
2020-06-16,234.41616821289065,3.493864406623409,35.391832166531294,27.920597375786606,-77.39019865344602,39.0,2,0,0
2020-06-17,233.0282745361328,3.4493712593901282,25.900008528573355,26.88457112128202,-77.52406314138157,38.0,2,0,0
2020-06-18,232.1011657714844,3.4485659466534333,28.337171997236386,26.101963349146384,-77.613484213124,40.0,2,0,0
2020-06-19,227.13829040527344,3.4609076153866236,31.32945561399268,23.144408620734346,-78.09216120453284,39.0,2,0,0
2020-06-20,229.2742614746093,3.320818110419061,32.014155016956266,24.029035181586234,-77.88614349710316,38.0,2,0,0
2020-06-21,228.9898223876953,3.2690502612572945,26.180931097287793,23.60021546428852,-77.91357808619038,37.0,2,0,0
2020-06-22,242.5331878662109,3.4213800253601883,30.76504366635931,30.581673803031627,-76.6072995757639,38.0,2,0,0
2020-06-23,244.14215087890625,3.3535960602924786,29.154056228095754,31.112823465295804,-76.45211260906136,41.0,2,0,0
2020-06-24,235.7724609375,3.4322888847712156,22.408125079925874,26.322891306618267,-77.25938212613488,50.0,2,0,0
2020-06-25,232.94448852539065,3.4231308875179325,20.28689019375514,24.53521213973402,-77.53214443147749,43.0,2,0,0
2020-06-26,229.6680450439453,3.3952431198588537,18.92739670234221,22.516860120666227,-77.84816246386599,40.0,2,0,0
2020-06-27,222.9597930908203,3.316953015782183,15.40283550463219,18.69552727712065,-78.49518372182396,43.0,2,0,0
2020-06-28,225.34716796875,3.321365091908157,7.123095145594789,19.706027347127563,-78.26491772890523,40.0,2,0,0
2020-06-29,228.1948699951172,2.783736989280497,12.703634809018244,20.953418418588598,-77.99025247180629,41.0,2,0,0
2020-06-30,226.31500244140625,2.653275782381654,8.692463334700644,19.698875378832213,-78.17156859974776,44.0,2,0,0
2020-07-01,231.1134185791016,2.3449852278476735,10.296277740535327,21.95218431009376,-77.70875395484296,42.0,2,0,0
2020-07-02,229.39219665527344,2.2381852040698225,11.591335026557077,20.76903572629245,-77.87476846684432,42.0,2,0,0
2020-07-03,225.38706970214844,2.1827326448748345,11.153425246734079,18.37447059700135,-78.26106914511341,41.0,2,0,0
2020-07-04,229.07411193847656,2.2089157881600356,13.46162460496025,19.97548074898614,-77.90544822888027,40.0,2,0,0
2020-07-05,227.6645965576172,2.2004021195149743,14.161087212996176,18.942689793756216,-78.04139816355884,38.0,2,0,0
2020-07-06,241.51022338867188,2.4785402018864233,16.207688580935326,25.80759913512065,-76.70596607900926,40.0,2,0,0
2020-07-07,239.0755310058593,2.472658600712173,14.868819307233345,24.183494160364184,-76.9407959183289,43.0,2,0,0
2020-07-08,246.6700134277344,2.540911757716198,18.698711378173556,27.73506029336199,-76.2082963633812,44.0,2,0,0
2020-07-09,243.0159606933593,2.5538387170459558,28.08718419255652,25.483372858861486,-76.56073539121746,44.0,2,0,0
2020-07-10,240.9849853515625,2.55067965938253,28.67601093041797,24.07469785165508,-76.75662609861982,41.0,2,0,0
2020-07-11,239.4581756591797,2.2602839705979143,26.213810355549157,22.93921540783439,-76.90388925073917,44.0,2,0,0
2020-07-12,242.13169860839844,2.224205892963956,22.111001072202527,23.943771054002873,-76.64602383455168,41.0,2,0,0
2020-07-13,239.6045837402344,2.2314267720124246,19.181794545810664,22.295717050324313,-76.88976796527744,43.0,2,0,0
2020-07-14,240.21148681640625,2.198079361368226,23.045072814128783,22.252941435620688,-76.83123122656411,43.0,2,0,0
2020-07-15,238.42352294921875,2.1751672230423753,19.716964119249287,21.00395702090754,-77.00368310204743,44.0,2,0,0
2020-07-16,233.6408843994141,2.1817260885140555,14.481173063632497,18.279895042525276,-77.46497597424066,43.0,2,0,0
2020-07-17,232.7730865478516,2.1799922768657,10.553845586255457,17.54263223612056,-77.54867641684397,41.0,2,0,0
2020-07-18,235.4838104248047,2.188338964461642,12.218995267501404,18.594440623861843,-77.28722291374086,44.0,2,0,0
2020-07-19,238.48751831054688,2.158046282838052,15.066036178916903,19.782363501807843,-76.9975106506429,41.0,2,0,0
2020-07-20,236.1531677246093,2.1633150454159455,18.948379722314673,18.286892030800338,-77.22266236873313,44.0,2,0,0
2020-07-21,245.0167236328125,2.2617655537341177,19.056774816203276,22.38681023415179,-76.367758716667,44.0,2,0,0
2020-07-22,262.1906433105469,2.3628910307055526,25.329846008289365,30.5507673248796,-74.71130764840022,50.0,2,0,0
2020-07-23,274.6890563964844,2.5002391516165785,33.12705666928645,36.3043198243741,-73.50581640957243,55.0,2,0,0
2020-07-24,279.2154235839844,2.4003644304401757,33.317443679310124,38.08814891180043,-73.06924130593883,53.0,2,0,0
2020-07-25,304.0567626953125,2.812796703289471,43.878725163311046,49.779130854765754,-70.67325579533434,55.0,2,0,0
2020-07-26,309.64361572265625,2.7820987669529336,42.26839603698873,51.90124031363956,-70.13439519513071,55.0,2,0,0
2020-07-27,321.5140991210937,2.7234284867613665,40.84640909242135,57.02148873268196,-68.98946874414251,58.0,2,0,0
2020-07-28,316.6572570800781,2.770070474899785,38.95610832875138,54.00007723212459,-69.4579186576281,76.0,2,0,0
2020-07-29,318.1908874511719,2.772876061677877,29.62034824211765,54.089230040702695,-69.30999764051643,71.0,2,0,0
2020-07-30,334.5866394042969,2.8400353154789686,39.46475293621846,61.29214323788184,-67.7286020507256,76.0,2,0,0
2020-07-31,345.5546569824219,2.8586756711232013,35.80874775705825,65.77498075756509,-66.67071982145161,75.0,2,0,0
2020-08-01,385.19970703125,3.3690544778590823,51.23831440923924,83.82739259035152,-62.84689353501503,75.0,1,0,0
2020-08-02,370.6717224121094,3.4615033420307837,44.53265908921642,76.03551577402794,-64.24814008173891,80.0,1,0,0
2020-08-03,386.295166015625,3.491038709974391,48.64637544401967,82.49363825375917,-62.74123482465881,75.0,1,0,0
2020-08-04,389.87548828125,3.465295235737157,50.884201826298074,83.23675734596121,-62.39590721436827,72.0,1,0,0
2020-08-05,401.590576171875,3.3807034410269963,53.594970686382155,87.74462850599924,-61.26596890002853,75.0,1,0,0
2020-08-06,394.9619445800781,3.4008363413222535,50.60683494929631,83.66690195548554,-61.90531065120805,79.0,1,0,0
2020-08-07,379.5128479003906,3.5410137845824816,46.229222993338766,75.61544083038696,-63.395399878305284,77.0,1,0,0
2020-08-08,393.98736572265625,3.5189279424259765,50.61095754133234,81.37215512714569,-61.99931028668904,77.0,1,0,0
2020-08-09,391.1204528808594,3.516316469805678,48.848838694548704,79.13361178263997,-62.27582845659634,79.0,1,0,0
2020-08-10,395.8875732421875,3.4903642560466217,56.429607516116384,80.35480607231177,-61.81603233764068,78.0,1,0,0
2020-08-11,380.3840637207031,3.6394617291707947,50.01434161100514,72.4382006137802,-63.31136976733891,84.0,1,0,0
2020-08-12,391.024169921875,3.6114642928748006,52.215468916313725,76.34335871433746,-62.28511509664463,75.0,1,0,0
2020-08-13,428.7417907714844,3.878348999240888,63.86800621384223,92.22334982303563,-58.64719233229063,75.0,1,0,0
2020-08-14,437.3978271484375,3.8430805765273157,67.67486867185951,94.9397638199611,-57.812304259409444,78.0,1,0,0
2020-08-15,433.35491943359375,3.808025797697204,64.79897426788078,92.03818176435215,-58.20224895047722,79.0,1,0,0
2020-08-16,433.78662109375,3.798236202117049,65.49065673760984,91.13374467914892,-58.160610658837506,82.0,1,0,0
2020-08-17,429.53125,3.837700182322347,64.90752665716113,88.24336188271103,-58.57104777082962,83.0,1,0,0
2020-08-18,423.6693115234375,3.887040576820229,65.68103545521387,84.68886275702705,-59.13644078732341,82.0,1,0,0
2020-08-19,406.4637756347656,4.007485681485017,60.67957518132143,76.33223621246199,-60.79594128794837,80.0,1,0,0
2020-08-20,416.4397888183594,3.9937855696638636,63.25797830638066,79.77165637927132,-59.83373941411338,75.0,1,0,0
2020-08-21,389.1263427734375,4.1553632150981015,50.78478369054236,67.26141704197804,-62.468163455225856,81.0,1,0,0
2020-08-22,395.8351440429688,4.107363658386294,51.84545219750305,69.39302922153026,-61.82108921485241,78.0,1,0,0
2020-08-23,391.3844909667969,4.130500124595994,54.14928540059763,66.82038796822279,-62.25036157555104,76.0,1,0,0
2020-08-24,408.1441955566406,3.91475203705808,59.63089383085003,73.24098162543658,-60.63386219203088,78.0,1,0,0
2020-08-25,384.00103759765625,4.1124673472208695,55.122077781626245,62.43719070086391,-62.9625070525482,75.0,1,0,0
2020-08-26,386.4661254882813,4.072375992410713,58.684872909479125,62.9171867826642,-62.72474551957146,76.0,1,0,0
2020-08-27,382.6326293945313,4.063786390689706,56.62217229426893,60.77908345719241,-63.09449213646763,75.0,1,0,0
2020-08-28,395.8746643066406,4.094278902664839,58.81924670402478,65.74311452891747,-61.81727742440468,74.0,1,0,0
2020-08-29,399.9214782714844,4.011833082517935,60.665292185371904,66.86430314261544,-61.426955969493434,79.0,1,0,0
2020-08-30,428.3957214355469,4.156578204756537,65.66501289527307,78.13924346682965,-58.68057125404904,75.0,1,0,0
2020-08-31,435.0797424316406,3.6409687351628164,67.97000951909841,80.29271751789682,-58.03588710930767,75.0,1,0,0
2020-09-01,477.0519104003906,3.9157545478036226,79.3629888098701,96.8988701625831,-53.9876067065848,75.0,1,0,0
2020-09-02,440.0404968261719,4.170011825806256,69.96875569471922,80.96801535671862,-57.557414688891974,83.0,1,0,0
2020-09-03,385.67193603515625,4.784918802414561,58.22871153634086,58.199622739086635,-62.801346318499206,79.0,1,0,0
2020-09-04,388.24114990234375,4.754506044470372,52.813287384969854,58.85640653128223,-62.55354167431968,40.0,2,0,0
2020-09-05,335.26007080078125,5.363363244350665,40.17496314803581,37.028704540364,-67.66364855280298,41.0,2,0,0
2020-09-06,353.3622741699219,5.4223571117519525,42.39781037695098,44.15177004382931,-65.91766308929397,41.0,2,0,0
2020-09-07,352.6734924316406,5.371948036592285,43.684240746066884,43.59334920859399,-65.98409715138277,41.0,2,0,0
2020-09-08,337.60211181640625,5.422152864965594,40.24651250812563,37.25574803776339,-67.43775508089591,41.0,2,0,0
2020-09-09,351.1100158691406,5.473351885581717,44.881214358297576,42.490380150623366,-66.13489687973603,38.0,2,0,0
2020-09-10,368.1018981933594,5.504516430314735,48.6042011285061,49.100721063657595,-64.49600359526897,38.0,2,0,0
2020-09-11,374.6955871582031,5.490193225554737,51.43916279137693,51.435743816826744,-63.860032114408114,41.0,2,0,0
2020-09-12,387.18310546875,5.22248080662505,54.5185794602282,56.043197777835104,-62.655591693487544,41.0,1,0,0
2020-09-13,365.5700073242188,5.2948505282375065,49.68076976078845,46.91849699924073,-64.74020837866273,38.0,2,0,0
2020-09-14,377.2688598632813,5.335669443382669,54.88687965870765,51.16293900818392,-63.61183598904747,39.0,2,0,0
2020-09-15,364.8392028808594,5.362410484980127,51.96366181075274,45.779399923322806,-64.81069559553647,47.0,2,0,0
2020-09-16,365.8122863769531,5.362844152310476,51.06584260792762,45.74320754448233,-64.71684018996433,43.0,2,0,0
2020-09-17,389.0192260742188,5.4975355872934095,56.134242677900176,54.465834603426224,-62.47849502624631,48.0,1,0,0
2020-09-18,384.3645324707031,5.451650466317125,55.91653705642453,52.153047142182096,-62.927447410831775,49.0,1,0,0
2020-09-19,385.54437255859375,5.431860098812769,52.470187609748386,52.135099048537455,-62.813650012762864,48.0,1,0,0
2020-09-20,371.0528259277344,5.340509544649263,41.70217950653066,45.99467345786798,-64.21138205925931,52.0,2,0,0
2020-09-21,341.7860717773437,5.517869418174257,29.047771567359423,34.18233664401043,-67.03420568291743,48.0,2,0,0
2020-09-22,344.503173828125,5.5195470905114785,28.194928227250287,34.98149405095232,-66.77213699510112,39.0,2,0,0
2020-09-23,321.1163024902344,5.574335758530485,12.509512589301266,25.613269278268547,-69.0278368433595,43.0,2,0,0
2020-09-24,349.3555908203125,5.738952962233507,19.466174940377282,36.263605743632986,-66.30411388440697,39.0,2,0,0
2020-09-25,352.1832580566406,5.739832430298155,16.441974701711185,36.965323291058795,-66.03138101373965,46.0,2,0,0
2020-09-26,355.48809814453125,5.740838732353041,18.890976754381843,37.83589779113918,-65.71262408481708,45.0,2,0,0
2020-09-27,357.4385070800781,5.7033778837431255,18.955314641818514,38.1567122823512,-65.5245041316865,47.0,2,0,0
2020-09-28,355.159423828125,5.699377954511768,13.164895420685513,36.634635248172856,-65.74432523008498,43.0,2,0,0
2020-09-29,359.75738525390625,5.537121405249185,11.181434472357338,37.802994695941926,-65.30084475163255,45.0,2,0,0
2020-09-30,359.9378662109375,5.525275214203357,-0.24127201847527546,37.25010621482188,-65.28343708467673,49.0,2,0,0
2020-10-01,353.2059020996094,5.187270941054241,1.659961269817261,34.100187336978635,-65.93274541690333,45.0,2,0,0
2020-10-02,346.2389221191406,5.0271180473240165,-4.527437224468828,30.869671761657003,-66.60472139255684,41.0,2,0,0
2020-10-03,346.5220947265625,4.517135656553269,-5.372487801976484,30.4035205576203,-66.577408957372,40.0,2,0,0
2020-10-04,352.5790100097656,4.529042514552545,-6.629399773611549,32.09198208282955,-65.99321012684698,42.0,2,0,0
2020-10-05,353.956787109375,3.7524902367587236,-4.588034202515529,32.070408727102695,-65.86032139839668,42.0,2,0,0
2020-10-06,340.8158569335937,3.689486909698244,-4.389074001375743,26.675437612023977,-67.12778440254203,47.0,2,0,0
2020-10-07,341.80865478515625,3.689916916834739,-7.911746703203944,26.55292475296114,-67.0320275169473,43.0,2,0,0
2020-10-08,350.7661437988281,3.631274866958968,-4.56346547658984,29.324865076839668,-66.16806387183247,46.0,2,0,0
2020-10-09,365.5904846191406,3.639642836183979,-1.5560276576906569,34.219722557554654,-64.73823331195199,48.0,2,0,0
2020-10-10,370.9675903320313,3.5421987955876357,3.8309120511972488,35.6157633300519,-64.21960316406275,53.0,2,0,0
2020-10-11,375.1420593261719,3.533223160573569,2.159003319396973,36.545458908608474,-63.81696918448524,55.0,2,0,0
2020-10-12,387.7312622070313,3.533963669321824,-4.131001271981167,40.490129704209195,-62.60272112976406,52.0,2,0,0
2020-10-13,381.1907653808594,3.387854490410198,-7.8368039600804575,37.50430721163025,-63.23356214672502,56.0,2,0,0
2020-10-14,379.4840393066406,3.3414243512680226,-7.360230326835932,36.27786252539467,-63.39817851165095,53.0,2,0,0
2020-10-15,377.44183349609375,3.283001456822079,-7.998002106034158,34.934267804011455,-63.59515241510334,56.0,2,0,0
2020-10-16,366.22900390625,3.3323932632870545,-9.987763274119194,30.38194062376489,-64.67664714088048,52.0,2,0,0
2020-10-17,368.8559265136719,3.1178059945079517,-7.905744440690549,30.769518606742217,-64.42327639960703,56.0,2,0,0
2020-10-18,378.2136840820313,3.148135731848263,-1.3076994926443932,33.51298759190768,-63.52070623440551,55.0,2,0,0
2020-10-19,379.93560791015625,3.14875998050325,-3.3067639556797648,33.560002947942365,-63.35462402265104,55.0,2,0,0
2020-10-20,369.1369018554688,3.1153105370413194,0.40978802761087474,29.248107676650225,-64.39617589408415,56.0,2,0,0
2020-10-21,392.1899719238281,2.9404270656801526,4.930847881789996,36.728647994282746,-62.17267169363825,61.0,2,0,0
2020-10-22,413.7729797363281,3.079041930272401,11.558420618008276,43.57679351064056,-60.090957267444864,73.0,2,0,0
2020-10-23,409.7666931152344,2.7605579369462974,6.308029009734613,41.59549225442094,-60.477369797480016,74.0,2,0,0
2020-10-24,412.4576110839844,2.3174892993622755,12.88007422245638,41.91882364665005,-60.21782660480204,73.0,2,0,0
2020-10-25,406.2177734375,2.348165528316873,10.725282609922887,39.21239556191829,-60.819668579685086,76.0,2,0,0
2020-10-26,393.8883056640625,2.433298828458574,8.682031786582895,34.47301118281037,-62.0088647822823,75.0,2,0,0
2020-10-27,403.9970397949219,2.4660502202940324,7.787657978491687,37.348341287860045,-61.03386176817156,61.0,2,0,0
2020-10-28,388.6507568359375,2.578557894954895,2.966798990597125,31.615460542185915,-62.514034453169664,70.0,2,0,0
2020-10-29,386.7301025390625,2.576228029843752,-4.647344621630738,30.46668884972823,-62.69928452546123,67.0,2,0,0
2020-10-30,382.8199768066406,2.586658961761258,-7.218662733525777,28.655945978333143,-63.07642218931818,74.0,2,0,0
2020-10-31,386.59033203125,2.558800248591514,-15.880778645562472,29.42504444997114,-62.71276560673578,73.0,2,0,0
2020-11-01,396.3581848144531,2.5508602988051456,-5.595749132695033,32.1574571233483,-61.770641124903804,72.0,2,0,0
2020-11-02,383.15673828125,2.6437539109024897,3.4289188007807607,27.307880217760072,-63.04394102515558,71.0,2,0,0
2020-11-03,387.6021728515625,2.635348493895095,3.922966248433695,28.32451896875059,-62.6151719974041,71.0,2,0,0
2020-11-04,402.1419982910156,2.7075915278470832,21.320625929280464,32.665597201460116,-61.21278338527964,74.0,2,0,0
2020-11-05,414.0673522949219,2.62587162698684,18.886633375854974,36.07798042827775,-60.06256457967755,72.0,2,0,0
2020-11-06,454.7192993164063,3.1084112110949653,28.89926930126297,48.74743135202655,-56.14162152564867,90.0,1,0,0
2020-11-07,435.713134765625,3.231785956188733,28.992977350778233,41.91972185450263,-57.974795440780724,88.0,2,0,0
2020-11-08,453.5547790527344,3.227030553352096,29.08666038907021,47.08203444315326,-56.253941303018905,82.0,2,0,0
2020-11-09,444.1630554199219,3.2650845926914775,22.176492893223468,43.433752720932596,-57.15978754757821,90.0,2,0,0
2020-11-10,449.67962646484375,3.265736846953325,21.62724042070684,44.60711315105428,-56.6277057530897,90.0,2,0,0
2020-11-11,462.9605407714844,3.255075398069324,21.24794710129067,48.240496452804884,-55.34674106339711,86.0,2,0,0
2020-11-12,461.0052795410156,3.231970209102114,26.407747210878746,46.99386205583165,-55.53532902786451,87.0,2,0,0
2020-11-13,474.6264343261719,3.2504886095071157,26.1622432302073,50.67068787195734,-54.22154761871123,89.0,1,0,0
2020-11-14,460.14984130859375,3.317767019175892,26.40678231963664,45.47073453350554,-55.61783736611932,90.0,1,0,0
2020-11-15,447.55908203125,3.3090486453764427,23.40383632559658,40.97647178011656,-56.8322355376844,86.0,2,0,0
2020-11-16,459.9403076171875,3.3300156283063607,19.826277826469532,44.3029412226585,-55.63804721416105,90.0,2,0,0
2020-11-17,480.3600769042969,3.382127808044985,25.462454418232063,50.0829013395017,-53.66852893970177,86.0,1,0,0
2020-11-18,479.4840698242188,3.38672296536906,24.973131119889295,49.19353141644807,-53.753021175069904,91.0,1,0,0
2020-11-19,471.6304321289063,3.348578180735377,27.093919479405606,46.157046608549265,-54.51051665625857,94.0,1,0,0
2020-11-20,509.74456787109375,3.464915478860006,43.062765696225995,57.23379677821203,-50.83434941832372,86.0,1,0,0
2020-11-21,549.4866333007812,3.5921459069889257,50.064260829214064,68.6013210674914,-47.00116584861818,91.0,1,0,0
2020-11-22,558.068115234375,3.5737298524898944,58.414567334036406,70.30943664908949,-46.17346866690591,94.0,1,0,0
2020-11-23,608.4540405273438,3.854171933625106,58.64910105453949,84.57032175006383,-41.313668380000244,90.0,1,0,0
2020-11-24,603.8977661132812,3.8369221711170605,57.090877865064954,82.1084981154352,-41.753128081810495,88.0,1,0,0
2020-11-25,570.6866455078125,3.959560247259506,50.653030634374524,71.16677816188954,-44.95639193989109,94.0,1,2,0
2020-11-26,518.8011474609375,4.38229791282435,41.01260738940452,54.8379537307649,-49.96082833414809,93.0,1,2,0
2020-11-27,517.4937133789062,4.297378506157688,41.39821223114689,53.68728991329657,-50.08693236994819,86.0,1,2,0
2020-11-28,538.2297973632812,4.320221694282205,44.11061464672676,59.02165897787401,-48.08690505456953,87.0,1,2,0
2020-11-29,575.758056640625,4.424138054660727,51.032981917883426,69.16843872473682,-44.467246506221784,89.0,1,2,0
2020-11-30,614.842529296875,4.528149930064521,59.69164486070324,79.56561547341849,-40.697488774792234,88.0,1,2,1
2020-12-01,587.3241577148438,4.660314119699721,57.188465076285254,70.55329780974505,-43.35167820034983,95.0,1,2,1
2020-12-02,598.3523559570312,4.573301419250083,58.98438189102819,72.75826525459013,-42.287991453112205,92.0,1,2,1
2020-12-03,616.708740234375,4.580274222405023,60.3042876924448,77.01162952589516,-40.51748984856919,92.0,1,2,1
2020-12-04,569.3541870117188,4.866794394169998,52.23492368063361,62.5916673931991,-45.084909619063495,92.0,1,2,1
2020-12-05,596.595458984375,4.899743977805439,60.73209553353773,69.44402574096007,-42.45744687865284,93.0,1,2,1
2020-12-06,601.9089965820312,4.630843145311448,61.33143848287068,70.00723167899065,-41.94494797362276,95.0,1,2,1
2020-12-07,591.8433837890625,4.555344885544218,57.03854194396936,66.2440071136377,-42.91579186811758,94.0,1,2,1
2020-12-08,554.8277587890625,4.711962613647989,46.55797327660658,55.089359735521626,-46.48600604894351,95.0,1,2,1
2020-12-09,573.4791259765625,4.702953271137297,48.44882301008331,59.48978485408878,-44.68705288728262,86.0,1,2,1
2020-12-10,559.6785278320312,4.7424818134717075,44.91706177640855,54.882175136553535,-46.01814188549581,94.0,1,2,1
2020-12-11,545.79736328125,4.76273156927268,39.08100912427151,50.33255240794367,-47.35700163798081,89.0,1,2,1
2020-12-12,568.5673217773438,4.800451951505382,44.93974291640202,55.81740862379478,-45.1608039857847,90.0,1,2,1
2020-12-13,589.6632080078125,4.814042018988794,49.09783688537448,60.75995411057087,-43.12607318826041,91.0,1,2,1
2020-12-14,586.0111694335938,4.766566322207625,49.01664703604398,58.970802166433515,-43.47831794723987,95.0,1,2,1
2020-12-15,589.3555908203125,4.717101170655172,52.55810025773382,59.082538110956385,-43.15574334093455,91.0,1,2,1
2020-12-16,636.1818237304688,4.874990471947968,59.78613832725927,70.81423191471802,-38.639280880271045,92.0,1,2,1
2020-12-17,642.8689575195312,4.83648990115874,58.30030574985745,71.66049904986012,-37.99429650184191,92.0,1,2,1
2020-12-18,654.8119506835938,4.832338894030063,59.70279250904098,73.90267182730878,-36.84237637200909,95.0,1,2,1
2020-12-19,659.2979125976562,4.8045410717550805,63.230115252797795,74.11815590563673,-36.409698419381485,93.0,1,2,1
2020-12-20,638.2908325195312,4.6898801869626885,53.798707393883305,67.69753674947434,-38.43586372640163,92.0,1,2,1
2020-12-21,609.81787109375,4.597651155809069,43.83469187304886,59.45150410384827,-41.182124816209885,92.0,1,2,1
2020-12-22,634.8541870117188,4.642099903163613,48.90846477795696,65.14796000070018,-38.76733349157415,88.0,1,2,1
2020-12-23,583.714599609375,4.612007051107178,40.19644158568021,51.17271264676735,-43.69982565253143,93.0,1,2,1
2020-12-24,611.607177734375,4.692190829231977,46.48774658340269,57.64838488365604,-41.00954342815537,86.0,1,2,1
2020-12-25,626.4107055664062,4.5849595287231155,51.94336395886951,60.677037297747226,-39.58172031312843,94.0,1,2,1
